id,date,cost,bedrooms,bathrooms,square,square_lot,floors,view,condition,grade,square_above,square_basement,lat,long
7954300620,20150413T000000,555000,4,2.5,2450,5079,2,0,3,9,2450,0,47.5214,-122.191
5710610790,20140516T000000,730100,4,2.5,3120,14300,2,0,3,9,3120,0,47.5318,-122.055
8567450180,20140529T000000,525000,5,2.5,2630,9216,2,0,3,8,2630,0,47.7379,-121.966
5592900230,20141224T000000,320000,3,1,1270,7400,1,2,4,7,1270,0,47.4831,-122.191
4365200620,20150312T000000,394000,3,1,1450,7930,1,0,4,6,1150,300,47.5212,-122.371
2521059042,20141107T000000,456000,5,2.75,2720,193406,1,4,4,7,1700,1020,47.2838,-122.121
2473100330,20140923T000000,252500,2,1.5,1280,8710,1,0,3,7,1280,0,47.4472,-122.16
9322800230,20141212T000000,1.25e+006,4,2.5,2960,20240,2,4,4,10,2960,0,47.5075,-122.389
8078420230,20140530T000000,530000,3,2.5,1950,9906,2,0,3,8,1950,0,47.6363,-122.025
1774000720,20140620T000000,425000,3,2.25,1790,10209,1,0,3,7,1290,500,47.7492,-122.086
0714000155,20141222T000000,670000,3,1,1710,6195,1,0,3,7,1410,300,47.6706,-122.265
2202500150,20140819T000000,375000,3,1,1230,9877,1,0,3,7,1230,0,47.5745,-122.136
1523049207,20140805T000000,161000,4,2,1700,8043,1,0,3,7,850,850,47.4758,-122.288
6383000790,20150122T000000,626000,4,2.5,2570,7221,1,0,4,8,1570,1000,47.6921,-122.387
2473000720,20140717T000000,380000,4,2.25,1860,7980,1,0,4,8,1860,0,47.4524,-122.15
6003501400,20150226T000000,525000,3,1,1010,3520,1,0,3,7,1010,0,47.6208,-122.319
0624110450,20150225T000000,835000,4,2,3390,16025,2,0,4,10,3390,0,47.7222,-122.056
0624110610,20140515T000000,1.085e+006,4,3.25,3740,12080,1,0,3,10,2000,1740,47.7214,-122.056
0216500040,20150226T000000,259000,3,2.5,2740,7980,2,0,4,7,2740,0,47.473,-122.3
1561900180,20150311T000000,395000,3,2.5,2300,8938,2,0,3,9,2300,0,47.4181,-122.211
3026059011,20140813T000000,825000,3,2.75,3040,24192,2,0,4,10,3040,0,47.7108,-122.225
1115700040,20141201T000000,713500,5,2.75,2920,9163,1,0,4,8,1520,1400,47.5668,-122.169
9521101520,20141212T000000,543000,2,1,940,3864,1,0,4,8,940,0,47.6631,-122.345
8567300150,20141031T000000,370000,4,2.75,2420,39704,1,0,3,9,2420,0,47.4053,-122.03
1624049092,20140630T000000,255000,2,1,1320,9967,1,0,3,6,940,380,47.5693,-122.296
3262300322,20150408T000000,1.651e+006,4,3.25,3640,13530,1,0,3,9,2570,1070,47.6293,-122.238
8122100650,20140731T000000,316000,2,1,730,5040,1,0,3,6,730,0,47.5387,-122.374
1523069072,20140723T000000,575000,3,2.25,2680,100188,2,0,4,8,1580,1100,47.4776,-122.02
2824059043,20140722T000000,481000,3,2.75,2290,14810,1,0,5,7,1400,890,47.5343,-122.185
9512500720,20150428T000000,500000,5,2.5,2030,8400,1,0,3,7,1330,700,47.6713,-122.152
5210200410,20141114T000000,840000,5,2.75,2790,20824,1,0,3,9,1680,1110,47.6948,-122.282
0993002247,20140716T000000,430000,3,2.25,1550,1469,3,0,3,8,1550,0,47.6911,-122.341
4038100360,20150210T000000,466200,3,1.5,1340,8856,1,0,4,7,1340,0,47.6094,-122.126
5425700205,20140520T000000,1.8e+006,4,3.5,4460,16953,1,0,3,9,2550,1910,47.6338,-122.232
2524049318,20140528T000000,2e+006,4,3,4260,18000,2,2,3,11,4260,0,47.5355,-122.24
6071400360,20140908T000000,550000,4,2.5,2120,9163,1,0,4,8,1450,670,47.5551,-122.172
2771603050,20141204T000000,717500,3,1,2090,4000,1.5,2,3,8,1890,200,47.6393,-122.392
0764000155,20141107T000000,415000,4,1.5,2700,14760,1.5,0,5,9,2700,0,47.1996,-122.003
3760500222,20140603T000000,830000,3,3,2080,10521,1.5,0,3,9,2080,0,47.6987,-122.228
2768300736,20150408T000000,605000,3,3,1760,2114,2,0,3,7,1400,360,47.6666,-122.37
6151800612,20150107T000000,162000,4,1,1460,16638,1,0,4,6,1460,0,47.3431,-122.048
7167000040,20150305T000000,700000,4,3,3350,199253,2,0,3,10,3350,0,47.3602,-121.988
1921059213,20150327T000000,246000,5,1.75,2030,10200,1,0,4,7,2030,0,47.2867,-122.209
3812400789,20140731T000000,340000,3,2,1460,5715,1,0,3,7,1460,0,47.54,-122.276
6813600365,20141009T000000,527950,4,1.75,1760,3600,1,0,5,7,880,880,47.6889,-122.33
9133600120,20150408T000000,417000,3,2.5,2040,11211,2,0,3,8,2040,0,47.4867,-122.223
2649500155,20140610T000000,750000,5,3.25,2750,7500,2,1,3,7,2150,600,47.6636,-122.203
8682210650,20140527T000000,715000,2,2.5,2160,5581,1,0,3,8,2160,0,47.7017,-122.023
7852130720,20141009T000000,452500,3,2.5,2240,7791,2,0,3,7,2240,0,47.5361,-121.88
2113700790,20150312T000000,435010,3,1,1270,4000,1,0,3,7,1120,150,47.5293,-122.354
6187700175,20141223T000000,440000,3,1.75,1640,8529,1,0,5,7,1640,0,47.7751,-122.32
8588000610,20141110T000000,210000,3,1,1040,8125,1,0,3,7,1040,0,47.3171,-122.316
7304300760,20140625T000000,349000,3,1,1010,8184,1,0,4,6,1010,0,47.7416,-122.319
1310900610,20140714T000000,336000,4,2.25,2210,11700,2,0,4,8,2210,0,47.3648,-122.284
6151800606,20150225T000000,235000,3,1.75,1520,12246,1,0,4,6,1520,0,47.3434,-122.049
3558900450,20140711T000000,530000,4,2.25,2130,8640,1,0,3,7,1430,700,47.7087,-122.198
3126049052,20150318T000000,551000,4,1.75,2040,6348,1,0,3,7,1020,1020,47.6964,-122.336
7504100910,20141006T000000,535000,3,2.5,2400,12546,1,0,3,9,2400,0,47.6317,-122.041
7519000580,20141106T000000,610000,4,1,1390,3708,1.5,0,4,7,1390,0,47.685,-122.363
0925059219,20141023T000000,664000,4,2.5,1870,16200,1,0,5,8,1250,620,47.6651,-122.174
6400700220,20150507T000000,450000,3,1,1540,9028,1,0,4,6,1540,0,47.6698,-122.177
2131200925,20140729T000000,331292,3,1.75,1660,10000,1,0,3,7,1660,0,47.741,-121.978
9265400210,20140922T000000,227000,3,1.75,1510,9837,2,0,3,7,1510,0,47.2576,-122.255
2843200085,20150217T000000,260000,3,1,1910,8710,1,0,3,7,1080,830,47.5038,-122.3
3343901848,20150408T000000,313100,3,2,1720,11875,1,0,5,6,1720,0,47.5068,-122.191
8155000040,20141030T000000,230000,3,1,1020,12289,1,0,4,7,1020,0,47.4235,-122.155
5093301285,20150327T000000,1.58e+006,4,2.5,2900,10500,1,3,5,8,1450,1450,47.5838,-122.246
0524069020,20150422T000000,1.05e+006,4,4,4550,54013,1,1,4,9,2300,2250,47.5964,-122.077
6678900150,20140819T000000,790000,4,2.5,2240,8664,1,0,5,8,1470,770,47.6621,-122.189
2426039123,20150130T000000,2.415e+006,5,4.75,7880,24250,2,2,3,13,7880,0,47.7334,-122.362
1432701510,20141021T000000,249000,4,2,1280,7560,1,0,5,6,1280,0,47.45,-122.175
2525049246,20141017T000000,1.55e+006,2,2.25,2950,15593,1,0,4,8,1560,1390,47.6209,-122.236
0622100074,20141110T000000,720000,3,2.75,2440,76531,1,0,3,10,1640,800,47.7672,-122.161
5637500180,20140612T000000,520000,4,1,2080,3500,1.5,0,5,7,1260,820,47.5445,-122.383
3735900325,20150427T000000,485000,2,1,1080,4080,1,0,3,8,1080,0,47.6899,-122.32
7937900220,20141009T000000,716500,5,2.75,3630,38461,2,0,3,11,3630,0,47.4289,-122.094
1223059081,20150325T000000,480000,3,1.75,1960,43995,1,0,3,7,1960,0,47.4915,-122.106
4303200555,20140815T000000,265000,2,1,770,5160,1,0,3,6,770,0,47.5304,-122.356
2652501215,20140702T000000,860000,4,1.75,1880,3720,1.5,0,4,7,1880,0,47.6431,-122.356
8081650330,20140625T000000,320000,4,2.5,2000,10051,2,0,3,7,2000,0,47.3625,-122.025
7224000450,20141230T000000,230000,6,1.5,1810,4838,1.5,0,4,5,1050,760,47.4874,-122.202
8635751120,20140519T000000,611000,4,2.5,2460,4200,2,0,3,8,2460,0,47.6031,-122.021
7701990040,20140617T000000,840000,4,3.5,3860,18334,2,0,3,10,3120,740,47.7095,-122.075
2810600210,20150422T000000,520000,3,2,1510,3760,1,0,5,7,930,580,47.5425,-122.39
0098030530,20140610T000000,745000,4,3.25,3490,7024,2,0,3,10,3490,0,47.5834,-121.972
2426049079,20150506T000000,330000,3,1,1060,20040,1,0,3,6,1060,0,47.7281,-122.235
0823000174,20140728T000000,920000,3,2.25,3650,5353,2,4,4,7,2200,1450,47.5949,-122.291
1189000205,20150311T000000,400000,2,2.5,1170,1811,2,0,3,8,1170,0,47.6132,-122.297
7340601063,20140903T000000,295500,3,1.75,1590,41550,1.5,0,3,6,1290,300,47.4817,-122.28
1336800065,20150324T000000,1.328e+006,4,2.25,3260,4640,2,0,5,9,2360,900,47.6272,-122.312
8563030330,20150313T000000,565000,4,1.75,2030,7350,1,0,3,8,2030,0,47.6274,-122.094
7942600975,20140512T000000,505000,4,1.75,1940,4800,1,0,5,7,1030,910,47.6054,-122.314
4047200065,20140623T000000,400000,4,1.75,1700,20283,1.5,0,3,7,1340,360,47.7694,-121.903
3126049154,20140925T000000,570000,3,3,2400,3192,2,0,3,7,2400,0,47.6963,-122.348
3121069038,20150326T000000,355000,3,2.5,2620,78843,1,3,4,7,1310,1310,47.2584,-122.093
8005100571,20141205T000000,215000,2,1,1480,5325,1,0,4,7,1120,360,47.2079,-121.993
0723049158,20150313T000000,135000,4,1,1460,18599,1.5,0,3,5,1460,0,47.5006,-122.351
0452001475,20140902T000000,477000,3,1,960,3600,1,0,4,7,960,0,47.6758,-122.369
9542100085,20141028T000000,940000,4,2.25,2800,18673,1,0,5,9,1650,1150,47.5893,-122.177
1003400155,20140811T000000,233000,3,1,1100,7657,1,0,3,7,1100,0,47.4374,-122.285
9320870040,20140626T000000,249900,3,2.5,1630,7700,1,0,3,7,1120,510,47.3876,-122.211
0424000145,20140707T000000,230000,3,1,1390,6000,1,0,3,5,1390,0,47.4977,-122.175
1900600040,20140507T000000,265000,5,1.5,1500,7112,1,0,5,6,760,740,47.4692,-122.35
0424500035,20150212T000000,250000,3,1.75,1200,5478,1,0,5,6,1200,0,47.4959,-122.174
7202330610,20140721T000000,528000,3,2.5,2020,5613,2,0,3,7,2020,0,47.6835,-122.035
6672500040,20140811T000000,334500,3,2,1700,8160,1,0,3,7,1120,580,47.74,-122.339
3375300360,20140701T000000,217500,3,1.75,1400,9546,1,0,4,7,1400,0,47.3179,-122.331
5411600180,20141224T000000,715000,4,2.5,2970,5722,2,0,3,9,2970,0,47.6134,-122.042
4307350450,20140531T000000,289950,3,2.5,1960,3480,2,0,3,7,1960,0,47.4802,-122.18
1026069061,20150129T000000,682000,4,2.5,3600,203425,2,0,3,9,3400,200,47.7597,-122.018
2762600035,20140909T000000,279000,3,1,1530,15975,1,0,3,7,970,560,47.4766,-122.326
7266200085,20150325T000000,780000,5,1.75,2330,3800,1.5,0,3,7,1360,970,47.6835,-122.308
1328340120,20150209T000000,315000,3,2.25,1530,7906,1,0,3,7,1150,380,47.4418,-122.136
1081200360,20140806T000000,260000,3,1.75,1750,11180,1,0,3,8,1750,0,47.4713,-122.117
0686550040,20140619T000000,1.24e+006,4,3.5,3820,13224,2,0,3,10,3280,540,47.6005,-122.199
0425000175,20141013T000000,208950,3,1,960,5700,1,0,4,5,960,0,47.4983,-122.172
1279300085,20150318T000000,654500,4,1,1780,5000,1.5,0,3,8,1780,0,47.6761,-122.297
2877103111,20140825T000000,585000,3,1.5,1670,5000,1.5,0,4,7,1670,0,47.678,-122.36
0120069003,20141201T000000,495000,4,3,3620,403693,2,2,3,9,3620,0,47.2527,-121.98
3764800540,20140522T000000,348580,3,1,1220,7876,1,0,3,7,1220,0,47.7317,-122.201
2190600243,20141118T000000,210000,3,1.5,1400,9600,1,0,4,7,1400,0,47.2878,-122.297
0253600180,20150203T000000,427500,4,2.5,2010,6294,2,0,3,7,2010,0,47.776,-122.24
8965400210,20140701T000000,820000,3,2.25,2880,9750,2,0,3,10,2880,0,47.5575,-122.119
5469502380,20140609T000000,599950,4,3.5,3730,15029,2,2,3,10,2440,1290,47.3804,-122.163
7760400210,20150224T000000,255000,3,2,1310,8454,1,0,3,7,1310,0,47.3697,-122.075
8146100580,20141020T000000,765000,3,1,1220,7585,1,0,4,7,1220,0,47.6094,-122.194
7853302110,20150406T000000,469900,3,2.5,2270,4399,2,0,3,7,2270,0,47.5415,-121.884
1624049275,20140812T000000,327000,4,2.5,1630,5361,2,0,3,7,1630,0,47.5704,-122.294
8029550180,20150325T000000,450000,4,2.5,2240,4616,2,0,3,7,1840,400,47.5118,-122.194
2807100155,20140515T000000,240000,3,2,1400,6200,1,0,3,6,700,700,47.7634,-122.34
3599600150,20140904T000000,201000,3,1,1220,22443,1,0,4,7,1220,0,47.2633,-122.245
3432501415,20140714T000000,265000,3,1.75,1170,8148,1,0,3,7,1170,0,47.7479,-122.318
9478500770,20150403T000000,360000,4,2.5,2570,4557,2,0,3,7,2570,0,47.367,-122.115
1823069287,20140729T000000,575000,3,2.5,3240,33661,2,0,3,8,3240,0,47.4785,-122.095
7129800063,20150420T000000,330000,5,2.75,2390,6282,1,0,4,7,1290,1100,47.5149,-122.263
4389201075,20140731T000000,1.9e+006,4,2.5,3680,13351,2,2,5,9,3680,0,47.6154,-122.214
3204800040,20141103T000000,431000,3,1.75,1660,12865,1,0,5,7,1660,0,47.5375,-122.175
2024089011,20140826T000000,550000,5,1,2150,262231,1.5,0,3,7,2150,0,47.5519,-121.803
8129700085,20140924T000000,597000,4,2.5,2280,2432,2,0,5,8,1520,760,47.6605,-122.355
5255200220,20141205T000000,405000,3,1.75,2020,8531,1,0,3,7,2020,0,47.7691,-122.199
1898900040,20140606T000000,300000,4,2.5,2680,15508,2,0,3,8,2680,0,47.3025,-122.39
2923501020,20140929T000000,580000,4,2.25,2610,7700,1,0,3,8,1700,910,47.5659,-122.089
1604601855,20150213T000000,360500,3,1,970,6180,1,3,3,6,970,0,47.5658,-122.291
1138000410,20140915T000000,307500,3,1,980,6530,1,0,3,7,980,0,47.7133,-122.213
4039500610,20140820T000000,440000,3,1.75,1430,8400,1,0,4,7,1430,0,47.6073,-122.127
6909200355,20150424T000000,830000,5,3.5,2880,3750,2,2,3,8,2270,610,47.5905,-122.292
7811100230,20140724T000000,650000,4,2.75,2020,15810,1,0,4,9,1620,400,47.5921,-122.155
0238000201,20140723T000000,440000,3,2.75,2070,9697,2,0,4,7,1330,740,47.4327,-122.283
3123089010,20141229T000000,472000,3,2,2770,89298,2,0,3,9,2770,0,47.4291,-121.842
1397300120,20140729T000000,364500,3,1.75,1740,8424,1,0,5,7,1040,700,47.7508,-122.352
5332200530,20150424T000000,1.015e+006,5,2.5,2350,4000,2,0,3,9,2350,0,47.6265,-122.296
6802210330,20150429T000000,270000,3,2.5,1430,8470,1,0,3,7,1190,240,47.1943,-121.991
1853080180,20141026T000000,810000,5,3.25,3290,6422,2,0,3,9,3290,0,47.5933,-122.061
1238501098,20150313T000000,580000,3,2.25,1580,8506,2,0,3,7,1580,0,47.686,-122.185
3905040040,20150226T000000,464000,3,2.5,1770,5146,2,0,3,8,1770,0,47.5704,-121.999
8024202170,20140820T000000,510000,3,2.25,2340,6183,1,0,3,7,1210,1130,47.6979,-122.31
7645900355,20150313T000000,850000,3,2.75,3180,3680,2,0,4,9,2190,990,47.577,-122.38
4039800180,20141222T000000,625000,4,2.25,2660,22194,1,0,4,8,2180,480,47.6142,-122.107
7010700976,20141114T000000,505000,3,1,1100,5400,1.5,0,3,7,1100,0,47.6604,-122.396
5104450720,20141119T000000,325000,4,2.5,2280,9899,2,0,3,8,2280,0,47.461,-122.148
9283800230,20140625T000000,531500,4,2.75,3110,49765,1,0,4,8,3110,0,47.3343,-122.044
7844200040,20140731T000000,375000,3,1.75,2100,9066,1,0,3,8,1440,660,47.4294,-122.292
7796600085,20150108T000000,185000,4,1,1400,8684,1.5,0,3,7,1400,0,47.4887,-122.344
5035300325,20150414T000000,1.81e+006,3,2.25,2910,15626,1.5,0,4,9,2510,400,47.6534,-122.412
4083305870,20141001T000000,705000,2,2,1650,6840,1.5,0,5,7,1650,0,47.6512,-122.338
9100000040,20140807T000000,480000,3,1.75,1710,4080,1,0,4,7,1130,580,47.5563,-122.392
9144100206,20141125T000000,592000,3,1.75,1560,7424,1,0,5,8,1560,0,47.6981,-122.374
1939120540,20140722T000000,640000,3,2.5,2390,8315,2,0,4,9,2390,0,47.6271,-122.028
5561300730,20140605T000000,530000,4,3.25,4160,35654,2,0,3,8,2760,1400,47.4683,-122.008
7852150120,20140520T000000,384000,3,2.5,1700,4000,2,0,3,7,1700,0,47.5327,-121.871
3530430155,20140530T000000,168000,2,1.5,1220,3568,1.5,0,4,8,1220,0,47.3804,-122.318
5515600087,20141209T000000,215000,3,1.5,1100,33600,1,0,3,7,1100,0,47.3185,-122.29
0866400040,20141013T000000,540000,5,3,2570,5590,1,0,3,8,1580,990,47.7271,-122.228
7137950720,20150304T000000,339100,4,2.5,2350,10655,2,0,3,8,2350,0,47.3284,-122.171
0705000120,20150406T000000,395000,3,1,950,6951,1,0,4,7,950,0,47.7263,-122.3
9477100620,20150219T000000,245000,3,1.5,1330,7125,2,0,3,7,1330,0,47.7308,-122.194
4202400395,20150316T000000,285000,3,1.75,1930,6533,1,0,3,7,1230,700,47.4883,-122.221
8122100355,20140924T000000,550000,1,1,2880,7560,1,0,3,7,1440,1440,47.537,-122.375
5249803185,20141015T000000,525000,4,1.75,2540,7200,1,0,4,7,1270,1270,47.5579,-122.271
5461300150,20141211T000000,1.795e+006,5,2.75,2880,20274,1,3,4,9,1660,1220,47.6267,-122.222
3735900770,20141017T000000,775000,4,4,3180,7650,2,0,3,8,2530,650,47.6887,-122.319
2589300065,20140916T000000,329900,3,1.75,1670,5209,1.5,0,5,7,1670,0,47.5362,-122.271
2310110120,20140808T000000,365000,3,2.5,2190,5091,2,0,3,8,2190,0,47.3506,-122.039
7524950210,20150401T000000,910000,4,2.5,2770,9798,2,0,4,9,2770,0,47.562,-122.081
2770600841,20140604T000000,640000,3,2.5,1690,1553,2.5,0,3,8,1690,0,47.6443,-122.385
0323069158,20140626T000000,620000,3,2,2460,41343,1,0,4,8,2460,0,47.5142,-122.021
9238450330,20141110T000000,330000,3,1,1070,10563,1,0,3,7,1070,0,47.7687,-122.166
3990200065,20141022T000000,360000,4,2.5,2050,9143,2,0,3,8,2050,0,47.4597,-122.355
1250200418,20140527T000000,345000,2,1.5,1180,844,2,0,3,7,990,190,47.5998,-122.3
1775920210,20140530T000000,374000,3,1,1200,9800,1,0,4,7,1200,0,47.7412,-122.109
2500600297,20140814T000000,243500,3,3,2110,7794,1,0,3,6,2110,0,47.4005,-122.293
8898700120,20140604T000000,400000,3,2,2260,11305,1,0,3,7,1130,1130,47.4544,-122.204
3630060150,20150401T000000,550000,3,2.5,2080,2625,2,0,3,8,2080,0,47.5469,-121.997
7851990120,20140701T000000,925000,5,5.5,5190,12637,2,2,3,11,5190,0,47.5424,-121.872
7517500085,20150425T000000,712500,3,1.75,1770,2800,1.5,0,3,7,1770,0,47.6631,-122.357
6386300120,20150417T000000,270000,3,1.5,1300,7907,1,0,3,7,900,400,47.3737,-122.224
8645500360,20150311T000000,197000,4,2.25,1790,13200,1,0,3,7,1220,570,47.4672,-122.185
2739200040,20140924T000000,302000,5,2,1540,9629,1,0,4,7,1540,0,47.4915,-122.143
9477000120,20141022T000000,383000,3,1.75,1410,7215,1,0,3,7,1410,0,47.7343,-122.193
8815400410,20150403T000000,860000,4,1.75,1890,4500,2,0,5,7,1490,400,47.6751,-122.289
2159900120,20140822T000000,419000,2,2.5,1470,2034,2,0,4,8,1470,0,47.6213,-122.153
8820903370,20141117T000000,348000,2,1,670,7312,1,0,3,5,670,0,47.7145,-122.285
7338402160,20141009T000000,349950,4,1.75,1780,5000,1,0,5,7,890,890,47.5329,-122.292
2325400330,20141201T000000,350000,4,2.25,2190,3850,2,0,3,7,2190,0,47.4854,-122.16
4443801285,20140814T000000,466950,3,1,1360,3880,1,0,3,7,1060,300,47.6837,-122.391
8832900155,20150414T000000,439000,4,2.5,2800,17279,1,2,3,7,1560,1240,47.7596,-122.269
9818700455,20140826T000000,518000,4,2.5,2320,4000,1.5,0,5,8,1510,810,47.6048,-122.298
5559200065,20150507T000000,306500,2,1,1420,16400,1.5,0,4,6,1420,0,47.3221,-122.344
3126059023,20150303T000000,3.395e+006,4,3.5,4730,47870,1,4,3,10,2940,1790,47.6967,-122.216
3996900555,20141017T000000,395000,4,2,1780,8149,1.5,0,4,7,1780,0,47.745,-122.302
7853210210,20150325T000000,420000,3,2.5,1970,3667,2,0,3,7,1970,0,47.5321,-121.851
6076500220,20140903T000000,400000,3,2.25,1180,14258,2,0,3,7,1180,0,47.7112,-122.238
7170200085,20150327T000000,481203,2,1,940,3800,1,0,3,7,940,0,47.6798,-122.292
0625049281,20140521T000000,535000,2,1,1030,4841,1,0,3,7,920,110,47.686,-122.341
0395300650,20140721T000000,326250,3,1,1060,9663,1,0,3,7,1060,0,47.7244,-122.226
2781280150,20140801T000000,190000,2,2.5,1100,1737,2,0,3,8,1100,0,47.4499,-122.189
1241500155,20140805T000000,575000,3,2.5,2070,3599,2,0,3,8,2070,0,47.6679,-122.165
3210200395,20140822T000000,279900,3,1,1280,12928,1.5,0,3,6,1280,0,47.3215,-122.399
5056500210,20141007T000000,539950,4,2.75,2910,9000,1,0,4,8,2130,780,47.544,-122.176
7129301445,20140625T000000,450000,4,2.75,2310,5650,1,2,3,8,1330,980,47.513,-122.252
2600030210,20140707T000000,681000,3,1.75,1880,10032,1,0,4,8,1880,0,47.5527,-122.16
4318200360,20140730T000000,286000,2,1,1170,6543,1,0,3,7,1170,0,47.537,-122.385
7977200995,20150506T000000,506000,3,2,1160,6120,1,0,3,7,1160,0,47.6853,-122.293
3874010220,20140624T000000,289000,3,2.5,1970,9607,2,0,3,7,1090,880,47.3462,-122.286
8113100150,20140714T000000,210000,3,1,920,6612,1,0,3,6,920,0,47.548,-122.284
0686450210,20141104T000000,550000,4,2.25,1650,7200,1,0,3,8,1650,0,47.6384,-122.116
3526039101,20141030T000000,622000,4,1.75,2680,6120,1,0,5,8,1340,1340,47.6965,-122.393
1153000150,20140625T000000,744500,5,2.5,2700,16570,1,0,4,8,1750,950,47.6144,-122.167
0121039038,20140819T000000,169000,3,1.5,1470,18459,2,0,4,6,1470,0,47.3302,-122.36
8682291510,20150126T000000,389000,2,2,1200,7131,1,0,3,8,1200,0,47.7199,-122.022
0369000365,20150422T000000,510000,1,1,680,6600,1,0,3,5,480,200,47.6567,-122.392
7518507330,20140724T000000,535610,3,1,1610,5100,1.5,0,5,7,1010,600,47.6765,-122.386
2301400540,20141215T000000,734000,4,2.25,2530,5000,1.5,0,4,7,1690,840,47.6806,-122.36
9149000180,20140819T000000,374950,3,2.5,2120,9653,2,0,3,8,2120,0,47.3843,-122.213
7131300032,20150306T000000,235000,4,2,1540,9279,1,0,3,7,1540,0,47.5163,-122.268
9828702245,20150316T000000,640000,3,2.5,1620,1377,2,0,3,8,1100,520,47.6195,-122.299
5702380770,20150428T000000,280000,4,2.25,1600,7916,2,0,3,7,1600,0,47.194,-121.981
3625059043,20140904T000000,3.3e+006,5,4.75,6200,13873,2,4,4,11,4440,1760,47.605,-122.112
3841600220,20140715T000000,282500,2,1.75,1440,11210,1,0,4,6,1130,310,47.498,-122.35
1822059057,20140725T000000,152000,2,1,700,13500,1,0,3,4,700,0,47.3882,-122.208
2920700220,20150508T000000,275000,2,1,910,4191,1,0,3,6,910,0,47.6929,-122.36
7954300220,20140730T000000,600000,4,2.5,3010,7953,2,0,3,9,3010,0,47.522,-122.19
6817800330,20140812T000000,405000,2,1,1090,10481,1,0,2,7,780,310,47.632,-122.03
2473002060,20140519T000000,442500,3,1.75,1800,10200,1,0,3,8,1800,0,47.4496,-122.146
3876313040,20140709T000000,468000,4,2.5,2100,8400,1,0,4,7,1240,860,47.735,-122.17
1180003175,20150410T000000,229950,2,1,850,6000,1,0,3,6,850,0,47.4972,-122.224
4040800360,20140923T000000,420000,3,1.75,1230,10005,1,0,4,7,1230,0,47.621,-122.114
0326069101,20141205T000000,515000,3,2.5,2130,219978,2,0,3,8,2130,0,47.7754,-122.032
2287000330,20140915T000000,868500,5,2.5,2490,9639,1,0,4,8,1610,880,47.551,-122.22
0984000650,20140908T000000,300000,4,2,2050,8750,1,0,3,7,1300,750,47.4324,-122.171
2212700180,20150319T000000,260000,3,1.75,1460,10000,1,0,4,8,1460,0,47.342,-122.195
6065300330,20140620T000000,2.11e+006,3,2.25,3230,17833,2,0,4,9,3230,0,47.5683,-122.188
5700000515,20141120T000000,690000,4,2,2230,5000,1.5,0,4,7,1510,720,47.5772,-122.292
7174800760,20140725T000000,667000,5,2,1900,5470,1,0,3,7,1180,720,47.6666,-122.303
7779200355,20150422T000000,950000,3,3,3610,17483,2,2,4,8,3610,0,47.4852,-122.357
1722049154,20140707T000000,538250,3,2.25,2590,15229,2,3,3,8,2590,0,47.3948,-122.325
1105000571,20140610T000000,433000,3,1.75,1870,7189,1,0,3,7,1270,600,47.5412,-122.27
7010700905,20140611T000000,476000,3,1,1140,5500,1.5,0,4,6,1140,0,47.6606,-122.395
6884800210,20140605T000000,619000,4,1.75,1660,3800,1.5,0,3,7,1660,0,47.6883,-122.314
1450000210,20150128T000000,179500,3,1,900,8100,1,0,4,6,900,0,47.2866,-122.221
2461900175,20140522T000000,400000,3,1,1040,6250,1,0,3,7,1040,0,47.5526,-122.385
7011201445,20140702T000000,525000,2,1.75,1530,3503,1,1,4,7,830,700,47.6368,-122.371
